0,1,2,3,4,5,6
V75.3,V75,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V77.4,V77,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V64.3,V64,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V33.2,V33,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V88.02,V88.0,V88,V88-V88.99,V01-V91.99,V01-V91.99,V01-V91.99
V22.2,V22,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.29,V61.2,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V02.7,V02,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V65.46,V65.4,V65,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V44.8,V44,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.07,V15.0,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V83.89,V83.8,V83,V83-V84.99,V01-V91.99,V01-V91.99,V01-V91.99
V07.52,V07.5,V07,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99
V32.01,V32.0,V32,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.81,V26.8,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V85.43,V85.4,V85,V85-V85.99,V01-V91.99,V01-V91.99,V01-V91.99
V77.1,V77,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.73,V49.7,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.71,V49.7,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V34.01,V34.0,V34,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99
V79.1,V79,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.82,V58.8,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V64.04,V64.0,V64,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V64.02,V64.0,V64,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V48.3,V48,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V68.1,V68,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V09.91,V09.9,V09,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99
V48.6,V48,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.72,V45.7,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V84.01,V84.0,V84,V83-V84.99,V01-V91.99,V01-V91.99,V01-V91.99
V23.0,V23,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.76,V49.7,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V91.12,V91.1,V91,V91-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V03.5,V03,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V23.3,V23,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.43,V58.4,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V50.1,V50,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V78.8,V78,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V09.50,V09.5,V09,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99
V53.51,V53.5,V53,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V42.89,V42.8,V42,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.73,V58.7,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V73.0,V73,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.61,V45.6,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.67,V49.6,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V42.2,V42,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V11.4,V11,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V59.9,V59,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.62,V10.6,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.83,V72.8,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.4,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.60,V12.6,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V70.9,V70,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V25.3,V25,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.51,V26.5,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V05.8,V05,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V84.04,V84.0,V84,V83-V84.99,V01-V91.99,V01-V91.99,V01-V91.99
V85.52,V85.5,V85,V85-V85.99,V01-V91.99,V01-V91.99,V01-V91.99
V57.3,V57,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V18.61,V18.6,V18,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V75.0,V75,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.01,V45.0,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V65.19,V65.1,V65,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V30.2,V30,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.19,V54.1,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V17.89,V17.8,V17,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V91.21,V91.2,V91,V91-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.09,V12.0,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.02,V10.0,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V80.2,V80,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V25.04,V25.0,V25,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V25.02,V25.0,V25,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.41,V10.4,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V09.3,V09,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V09.6,V09,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.71,V10.7,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.0,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.81,V13.8,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.1,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V59.73,V59.7,V59,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V31.01,V31.0,V31,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99
V43.89,V43.8,V43,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V74.0,V74,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.71,V12.7,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.81,V15.8,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V63.0,V63,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V04.81,V04.8,V04,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99
V32.2,V32,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V74.3,V74,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.06,V61.0,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V25.09,V25.0,V25,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V01.4,V01,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.46,V10.4,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V43.5,V43,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.84,V45.8,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V85.31,V85.3,V85,V85-V85.99,V01-V91.99,V01-V91.99,V01-V91.99
V87.41,V87.4,V87,V87-V87.99,V01-V91.99,V01-V91.99,V01-V91.99
V56.31,V56.3,V56,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V07.0,V07,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.1,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V62.4,V62,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V28.82,V28.8,V28,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V18.3,V18,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V64.07,V64.0,V64,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V42.9,V42,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.10,V54.1,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V57.0,V57,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V44.59,V44.5,V44,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.23,V61.2,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V65.42,V65.4,V65,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V65.40,V65.4,V65,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.01,V15.0,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V56.8,V56,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.9,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V90.12,V90.1,V90,V90-V90.99,V01-V91.99,V01-V91.99,V01-V91.99
V16.40,V16.4,V16,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.78,V45.7,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.15,V54.1,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V77.8,V77,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V85.25,V85.2,V85,V85-V85.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.79,V10.7,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V52.2,V52,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.51,V13.5,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V41.2,V41,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V69.9,V69,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V85.0,V85,V85-V85.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.79,V12.7,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V01.79,V01.7,V01,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.51,V15.5,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V04.89,V04.8,V04,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.64,V58.6,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V71.83,V71.8,V71,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V66.1,V66,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V46.3,V46,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V37.1,V37,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V04.2,V04,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V76.19,V76.1,V76,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.7,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V04.5,V04,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.85,V10.8,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V89.05,V89.0,V89,V89-V89.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.83,V10.8,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.60,V72.6,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.62,V72.6,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V91.91,V91.9,V91,V91-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V19.6,V19,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.69,V58.6,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V40.2,V40,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V23.83,V23.8,V23,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V76.42,V76.4,V76,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V55.8,V55,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V21.9,V21,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V57.22,V57.2,V57,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V47.0,V47,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V76.81,V76.8,V76,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.87,V45.8,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.42,V26.4,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V39.1,V39,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.62,V49.6,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V90.2,V90,V90-V90.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.42,V12.4,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V85.21,V85.2,V85,V85-V85.99,V01-V91.99,V01-V91.99,V01-V91.99
V02.2,V02,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.84,V15.8,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.86,V15.8,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.49,V10.4,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.31,V26.3,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.33,V26.3,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V77.5,V77,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V69.3,V69,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.21,V13.2,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.03,V12.0,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V27.5,V27,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.88,V10.8,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V21.1,V21,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.24,V54.2,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V02.59,V02.5,V02,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99
V20.32,V20.3,V20,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V55.3,V55,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V91.29,V91.2,V91,V91-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V44.0,V44,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V64.42,V64.4,V64,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V91.03,V91.0,V91,V91-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.89,V15.8,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V59.1,V59,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V46.0,V46,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V17.0,V17,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V48.1,V48,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.24,V13.2,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V87.19,V87.1,V87,V87-V87.99,V01-V91.99,V01-V91.99,V01-V91.99
V67.01,V67.0,V67,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V17.3,V17,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.7,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.53,V10.5,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V41.9,V41,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V73.88,V73.8,V73,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.29,V54.2,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V85.39,V85.3,V85,V85-V85.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.65,V13.6,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V53.8,V53,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.49,V12.4,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.53,V12.5,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.51,V12.5,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V79.9,V79,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V20.1,V20,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V76.10,V76.1,V76,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V55.5,V55,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.78,V58.7,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V16.59,V16.5,V16,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.7,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V01.2,V01,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V16.8,V16,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V71.09,V71.0,V71,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V62.21,V62.2,V62,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.68,V13.6,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V19.3,V19,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.21,V12.2,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V53.59,V53.5,V53,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.11,V58.1,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.41,V58.4,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V21.32,V21.3,V21,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V90.33,V90.3,V90,V90-V90.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.03,V13.0,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V59.6,V59,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V11.1,V11,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V53.2,V53,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V03.89,V03.8,V03,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99
V71.7,V71,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.3,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V50.49,V50.4,V50,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V03.2,V03,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V14.5,V14,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V25.8,V25,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V23.86,V23.8,V23,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V57.81,V57.8,V57,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V87.45,V87.4,V87,V87-V87.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.59,V15.5,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V14.8,V14,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V28.0,V28,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V25.12,V25.1,V25,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V76.45,V76.4,V76,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V67.09,V67.0,V67,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V25.42,V25.4,V25,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V64.2,V64,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V88.22,V88.2,V88,V88-V88.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.08,V61.0,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V41.6,V41,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V75.5,V75,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V09.1,V09,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V46.12,V46.1,V46,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V75.8,V75,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V90.9,V90,V90-V90.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.27,V54.2,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V44.7,V44,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.29,V15.2,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V33.00,V33.0,V33,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.49,V61.4,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V02.9,V02,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V66.5,V66,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V48.8,V48,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V76.89,V76.8,V76,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.89,V26.8,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.12,V72.1,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.01,V54.0,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.12,V61.1,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.63,V49.6,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V06.3,V06,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V28.89,V28.8,V28,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V07.51,V07.5,V07,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99
V82.71,V82.7,V82,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V19.11,V19.1,V19,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V21.30,V21.3,V21,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V56.0,V56,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V27.0,V27,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.00,V10.0,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.22,V26.2,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V88.01,V88.0,V88,V88-V88.99,V01-V91.99,V01-V91.99,V01-V91.99
V71.4,V71,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V14.2,V14,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V60.1,V60,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V60.4,V60,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V06.0,V06,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V84.09,V84.0,V84,V83-V84.99,V01-V91.99,V01-V91.99,V01-V91.99
V40.9,V40,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.89,V54.8,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.42,V15.4,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V65.5,V65,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V67.6,V67,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.05,V10.0,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V03.9,V03,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.44,V10.4,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V23.7,V23,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V65.8,V65,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V18.69,V18.6,V18,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V59.02,V59.0,V59,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V07.39,V07.3,V07,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99
V29.0,V29,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.00,V12.0,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.21,V61.2,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V18.0,V18,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V53.01,V53.0,V53,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V09.90,V09.9,V09,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99
